bucket_start,count,wow_change,z_score,product_canonical
2025-04-07 00:00:00+00:00,1.0,-0.6666666666666666,-1.414213562373095,enalapril
2025-04-14 00:00:00+00:00,2.0,1.0,0.0,enalapril
2025-04-21 00:00:00+00:00,6.0,2.0,5.65685424949238,enalapril
2025-04-28 00:00:00+00:00,4.0,-0.3333333333333333,0.5345224838248488,enalapril
2025-05-12 00:00:00+00:00,2.0,-0.5,-0.6509445549041194,enalapril
2025-05-26 00:00:00+00:00,3.0,0.5,-0.30151134457776363,enalapril
2025-06-02 00:00:00+00:00,1.0,-0.6666666666666666,-1.8593393604027364,enalapril
2025-06-09 00:00:00+00:00,1.0,0.0,-1.3416407864998738,enalapril
2025-06-16 00:00:00+00:00,3.0,2.0,1.507556722888818,enalapril
2025-06-23 00:00:00+00:00,1.0,-0.6666666666666666,-1.0,enalapril
2025-07-07 00:00:00+00:00,1.0,0.0,-0.5773502691896258,enalapril
2025-07-14 00:00:00+00:00,2.0,1.0,0.5773502691896258,enalapril
2025-07-21 00:00:00+00:00,2.0,0.0,0.30151134457776363,enalapril
2025-07-28 00:00:00+00:00,4.0,1.0,5.0,enalapril
2025-08-04 00:00:00+00:00,1.0,-0.75,-1.1470786693528088,enalapril
2025-08-11 00:00:00+00:00,2.0,1.0,-0.22941573387056174,enalapril
2025-08-18 00:00:00+00:00,3.0,0.5,0.6882472016116852,enalapril
2025-09-01 00:00:00+00:00,6.0,1.0,3.1304951684997055,enalapril
2025-09-08 00:00:00+00:00,2.0,-0.6666666666666666,-0.5345224838248488,enalapril
2025-09-15 00:00:00+00:00,1.0,-0.5,-1.372487132993442,enalapril
2025-09-22 00:00:00+00:00,6.0,5.0,1.6035674514745464,enalapril
2025-10-06 00:00:00+00:00,2.0,-0.6666666666666666,-0.7683498199278324,enalapril
2025-10-13 00:00:00+00:00,1.0,-0.5,-0.9113223768657671,enalapril
2025-10-20 00:00:00+00:00,1.0,0.0,-0.7276068751089989,enalapril
2025-10-27 00:00:00+00:00,3.0,2.0,0.24253562503633297,enalapril
2025-11-03 00:00:00+00:00,2.0,-0.3333333333333333,0.30151134457776363,enalapril
2025-11-10 00:00:00+00:00,1.0,-0.5,-0.9045340337332909,enalapril
2025-11-17 00:00:00+00:00,2.0,1.0,0.30151134457776363,enalapril
2025-11-24 00:00:00+00:00,1.0,-0.5,-1.414213562373095,enalapril
2025-12-01 00:00:00+00:00,1.0,0.0,-1.0,enalapril
2025-12-08 00:00:00+00:00,1.0,0.0,-0.5773502691896258,enalapril
2025-12-15 00:00:00+00:00,1.0,0.0,-0.5773502691896258,enalapril
2025-12-22 00:00:00+00:00,1.0,0.0,,enalapril
2025-12-29 00:00:00+00:00,5.0,4.0,,enalapril
2026-01-05 00:00:00+00:00,1.0,-0.8,-0.5773502691896258,enalapril
2021-12-27 00:00:00+00:00,6.0,,,sacubitril_valsartan
2022-01-03 00:00:00+00:00,2.0,-0.6666666666666666,,sacubitril_valsartan
2022-01-10 00:00:00+00:00,3.0,0.5,,sacubitril_valsartan
2022-01-17 00:00:00+00:00,3.0,0.0,,sacubitril_valsartan
2022-01-24 00:00:00+00:00,2.0,-0.3333333333333333,-1.0,sacubitril_valsartan
2022-01-31 00:00:00+00:00,2.0,0.0,-1.0,sacubitril_valsartan
